Datetime,month,Year,Decade_SMA,Global_Warming,Yearly_SMA_Solid_Fuel,Yearly_SMA_Gas_Fuel,Yearly_SMA_Cement,Yearly_SMA_Gas_Flaring,Yearly_SMA_Per_Capita,Yearly_SMA_Liquid_Fuel,Yearly_SMA_CarbonTotal,Average_Temps
1821-08-01,8,1821,7.537691666666661,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,13.145
1821-09-01,9,1821,7.5114583333333265,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,10.178
1821-10-01,10,1821,7.4961833333333265,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,8.535
1821-11-01,11,1821,7.488024999999991,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,5.601
1821-12-01,12,1821,7.481474999999992,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,2.717
1822-01-01,1,1822,7.47801666666666,0,14.083333333333336,0.0,0.0,0.0,0.0,0.0,14.083333333333336,2.759
1822-02-01,2,1822,7.507083333333327,0,14.166666666666664,0.0,0.0,0.0,0.0,0.0,14.166666666666664,4.465
1822-03-01,3,1822,7.5708833333333265,0,14.25,0.0,0.0,0.0,0.0,0.0,14.25,7.787000000000001
1822-04-01,4,1822,7.622833333333326,0,14.333333333333336,0.0,0.0,0.0,0.0,0.0,14.333333333333336,8.277999999999999
1822-05-01,5,1822,7.652299999999994,0,14.416666666666664,0.0,0.0,0.0,0.0,0.0,14.416666666666664,10.486
1822-06-01,6,1822,7.681358333333327,0,14.5,0.0,0.0,0.0,0.0,0.0,14.5,13.067
1822-07-01,7,1822,7.699749999999994,0,14.583333333333336,0.0,0.0,0.0,0.0,0.0,14.583333333333336,14.212
1822-08-01,8,1822,7.690249999999994,0,14.666666666666664,0.0,0.0,0.0,0.0,0.0,14.666666666666664,13.215
1822-09-01,9,1822,7.654224999999994,0,14.75,0.0,0.0,0.0,0.0,0.0,14.75,10.695
1822-10-01,10,1822,7.6341333333333266,0,14.833333333333336,0.0,0.0,0.0,0.0,0.0,14.833333333333336,7.773999999999999
1822-11-01,11,1822,7.6083666666666625,0,14.916666666666664,0.0,0.0,0.0,0.0,0.0,14.916666666666664,4.501
1822-12-01,12,1822,7.580466666666663,0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0210000000000004
1823-01-01,1,1823,7.583883333333326,0,15.083333333333336,0.0,0.0,0.0,0.0,0.0,15.083333333333336,1.758
1823-02-01,2,1823,7.581449999999994,0,15.166666666666664,0.0,0.0,0.0,0.0,0.0,15.166666666666664,1.966
1823-03-01,3,1823,7.610383333333327,0,15.25,0.0,0.0,0.0,0.0,0.0,15.25,5.0680000000000005
1823-04-01,4,1823,7.6060749999999935,0,15.333333333333336,0.0,0.0,0.0,0.0,0.0,15.333333333333336,7.664999999999999
1823-05-01,5,1823,7.599374999999994,0,15.416666666666664,0.0,0.0,0.0,0.0,0.0,15.416666666666664,10.563
1823-06-01,6,1823,7.6053416666666624,0,15.5,0.0,0.0,0.0,0.0,0.0,15.5,13.958
1823-07-01,7,1823,7.6026416666666625,0,15.583333333333336,0.0,0.0,0.0,0.0,0.0,15.583333333333336,14.197
1823-08-01,8,1823,7.602916666666663,0,15.666666666666664,0.0,0.0,0.0,0.0,0.0,15.666666666666664,13.13
1823-09-01,9,1823,7.585074999999994,0,15.75,0.0,0.0,0.0,0.0,0.0,15.75,10.198
1823-10-01,10,1823,7.57654166666666,0,15.833333333333336,0.0,0.0,0.0,0.0,0.0,15.833333333333336,7.641999999999999
1823-11-01,11,1823,7.557233333333326,0,15.916666666666664,0.0,0.0,0.0,0.0,0.0,15.916666666666664,4.508
1823-12-01,12,1823,7.55556666666666,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,1.971
1824-01-01,1,1824,7.56514166666666,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,2.651
1824-02-01,2,1824,7.5733916666666605,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,2.679
1824-03-01,3,1824,7.595833333333327,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,5.357
1824-04-01,4,1824,7.605683333333326,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.375
1824-05-01,5,1824,7.619974999999991,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.132
1824-06-01,6,1824,7.625049999999992,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,13.427
1824-07-01,7,1824,7.6441999999999934,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,14.83
1824-08-01,8,1824,7.650608333333326,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,13.437000000000001
1824-09-01,9,1824,7.657708333333327,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,11.528
1824-10-01,10,1824,7.664566666666659,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,8.197000000000001
1824-11-01,11,1824,7.6573833333333265,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,5.8770000000000024
1824-12-01,12,1824,7.651108333333327,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0760000000000005
1825-01-01,1,1825,7.660791666666657,0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,16.083333333333332,3.213
1825-02-01,2,1825,7.667616666666657,0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,16.166666666666668,3.092
1825-03-01,3,1825,7.681799999999992,0,16.25,0.0,0.0,0.0,0.0,0.0,16.25,5.365
1825-04-01,4,1825,7.7017999999999915,0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,16.333333333333332,8.988
1825-05-01,5,1825,7.709349999999992,0,16.416666666666668,0.0,0.0,0.0,0.0,0.0,16.416666666666668,10.751
1825-06-01,6,1825,7.731041666666656,0,16.5,0.0,0.0,0.0,0.0,0.0,16.5,13.765
1825-07-01,7,1825,7.727816666666657,0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,16.583333333333332,14.007
1825-08-01,8,1825,7.728316666666656,0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,13.269
1825-09-01,9,1825,7.728291666666657,0,16.75,0.0,0.0,0.0,0.0,0.0,16.75,11.148
1825-10-01,10,1825,7.735308333333324,0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,16.833333333333332,7.978999999999999
1825-11-01,11,1825,7.7509749999999915,0,16.916666666666668,0.0,0.0,0.0,0.0,0.0,16.916666666666668,6.058
1825-12-01,12,1825,7.7661083333333245,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,3.037
1826-01-01,1,1826,7.759074999999991,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,1.893
1826-02-01,2,1826,7.766216666666659,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,1.533
1826-03-01,3,1826,7.7744083333333265,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,4.888
1826-04-01,4,1826,7.781049999999992,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,8.402999999999999
1826-05-01,5,1826,7.791133333333327,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,11.803999999999998
1826-06-01,6,1826,7.801383333333327,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,13.02
1826-07-01,7,1826,7.819841666666656,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,14.482000000000001
1826-08-01,8,1826,7.8243333333333265,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,13.109000000000002
1826-09-01,9,1826,7.830899999999992,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,11.178
1826-10-01,10,1826,7.853899999999991,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,8.459
1826-11-01,11,1826,7.875366666666657,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,6.6339999999999995
1826-12-01,12,1826,7.908016666666657,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,4.876
1827-01-01,1,1827,7.9251249999999915,0,17.083333333333332,0.0,0.0,0.0,0.0,0.0,17.083333333333332,3.593
1827-02-01,2,1827,7.9315083333333245,0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,17.166666666666668,4.415
1827-03-01,3,1827,7.944608333333324,0,17.25,0.0,0.0,0.0,0.0,0.0,17.25,6.141
1827-04-01,4,1827,7.957441666666656,0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,17.333333333333332,9.428999999999998
1827-05-01,5,1827,7.976866666666656,0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,17.416666666666668,11.807
1827-06-01,6,1827,7.995708333333324,0,17.5,0.0,0.0,0.0,0.0,0.0,17.5,13.548
1827-07-01,7,1827,8.01747499999999,0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,17.583333333333332,14.684000000000001
1827-08-01,8,1827,8.019899999999991,0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,17.666666666666668,13.694
1827-09-01,9,1827,8.037158333333322,0,17.75,0.0,0.0,0.0,0.0,0.0,17.75,10.883
1827-10-01,10,1827,8.056383333333324,0,17.833333333333332,0.0,0.0,0.0,0.0,0.0,17.833333333333332,8.51
1827-11-01,11,1827,8.070058333333321,0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,17.916666666666668,6.279
1827-12-01,12,1827,8.09132499999999,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,2.722
1828-01-01,1,1828,8.08624999999999,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5950000000000002
1828-02-01,2,1828,8.09539999999999,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.8530000000000002
1828-03-01,3,1828,8.096766666666657,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,5.729
1828-04-01,4,1828,8.087066666666656,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,8.737
1828-05-01,5,1828,8.08734999999999,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,11.281
1828-06-01,6,1828,8.089841666666656,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,14.124
1828-07-01,7,1828,8.097124999999991,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,14.384
1828-08-01,8,1828,8.101033333333321,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,13.635
1828-09-01,9,1828,8.096883333333324,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,10.079999999999998
1828-10-01,10,1828,8.113566666666657,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,8.655999999999999
1828-11-01,11,1828,8.121249999999991,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,5.9570000000000025
1828-12-01,12,1828,8.124966666666657,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,2.9530000000000003
1829-01-01,1,1829,8.133449999999991,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,2.032
1829-02-01,2,1829,8.128691666666656,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.715
1829-03-01,3,1829,8.146441666666657,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,5.061
1829-04-01,4,1829,8.152991666666656,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,7.814999999999999
1829-05-01,5,1829,8.165366666666657,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,11.336
1829-06-01,6,1829,8.168149999999992,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,12.86
1829-07-01,7,1829,8.17804166666666,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,14.225
1829-08-01,8,1829,8.185058333333325,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,13.399000000000001
1829-09-01,9,1829,8.182591666666656,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,10.598
1829-10-01,10,1829,8.178374999999992,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,8.806000000000003
1829-11-01,11,1829,8.177149999999992,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,5.003
1829-12-01,12,1829,8.182233333333325,0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,2.452
1830-01-01,1,1830,8.196574999999992,0,18.5,0.0,0.0,0.0,0.0,0.0,18.5,2.9570000000000003
1830-02-01,2,1830,8.21274166666666,0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,4.085
1830-03-01,3,1830,8.211374999999991,0,19.5,0.0,0.0,0.0,0.0,0.0,19.5,4.4540000000000015
1830-04-01,4,1830,8.212549999999991,0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,8.841000000000003
1830-05-01,5,1830,8.200733333333325,0,20.5,0.0,0.0,0.0,0.0,0.0,20.5,10.202
1830-06-01,6,1830,8.196599999999991,0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,12.827
1830-07-01,7,1830,8.210191666666656,0,21.5,0.0,0.0,0.0,0.0,0.0,21.5,14.942
1830-08-01,8,1830,8.221924999999992,0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,13.386
1830-09-01,9,1830,8.216758333333326,0,22.5,0.0,0.0,0.0,0.0,0.0,22.5,10.54
1830-10-01,10,1830,8.220133333333326,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,7.9929999999999986
1830-11-01,11,1830,8.24554999999999,0,23.5,0.0,0.0,0.0,0.0,0.0,23.5,7.4929999999999986
1830-12-01,12,1830,8.272283333333327,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,4.481
1831-01-01,1,1831,8.265474999999991,0,23.91666666666667,0.0,0.0,0.0,0.0,0.0,23.91666666666667,2.182
1831-02-01,2,1831,8.25481666666666,0,23.83333333333333,0.0,0.0,0.0,0.0,0.0,23.83333333333333,2.479
1831-03-01,3,1831,8.247283333333327,0,23.75,0.0,0.0,0.0,0.0,0.0,23.75,4.558
1831-04-01,4,1831,8.24721666666666,0,23.66666666666667,0.0,0.0,0.0,0.0,0.0,23.66666666666667,7.731
1831-05-01,5,1831,8.24466666666666,0,23.58333333333333,0.0,0.0,0.0,0.0,0.0,23.58333333333333,10.994000000000002
1831-06-01,6,1831,8.249624999999991,0,23.5,0.0,0.0,0.0,0.0,0.0,23.5,13.203
1831-07-01,7,1831,8.254133333333327,0,23.41666666666667,0.0,0.0,0.0,0.0,0.0,23.41666666666667,13.58
1831-08-01,8,1831,8.248674999999995,0,23.33333333333333,0.0,0.0,0.0,0.0,0.0,23.33333333333333,12.49
1831-09-01,9,1831,8.246741666666663,0,23.25,0.0,0.0,0.0,0.0,0.0,23.25,9.946
1831-10-01,10,1831,8.240866666666662,0,23.16666666666667,0.0,0.0,0.0,0.0,0.0,23.16666666666667,7.83
1831-11-01,11,1831,8.230958333333326,0,23.08333333333333,0.0,0.0,0.0,0.0,0.0,23.08333333333333,4.412
1831-12-01,12,1831,8.227191666666663,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,2.265
1832-01-01,1,1832,8.218508333333329,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,1.7169999999999999
1832-02-01,2,1832,8.196574999999994,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,1.833
1832-03-01,3,1832,8.170433333333326,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4.65
1832-04-01,4,1832,8.168608333333326,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,8.059
1832-05-01,5,1832,8.168633333333327,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,10.489
1832-06-01,6,1832,8.166883333333326,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,12.857000000000001
1832-07-01,7,1832,8.16284166666666,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,13.727
1832-08-01,8,1832,8.152433333333327,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,11.966
1832-09-01,9,1832,8.150191666666661,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,10.425999999999998
1832-10-01,10,1832,8.157358333333326,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,8.634
1832-11-01,11,1832,8.15536666666666,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4.2620000000000005
1832-12-01,12,1832,8.153374999999995,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.7819999999999996
1833-01-01,1,1833,8.155441666666661,0,23.08333333333333,0.0,0.0,0.0,0.0,0.0,23.08333333333333,2.006
1833-02-01,2,1833,8.162516666666663,0,23.16666666666667,0.0,0.0,0.0,0.0,0.0,23.16666666666667,2.815
1833-03-01,3,1833,8.157958333333326,0,23.25,0.0,0.0,0.0,0.0,0.0,23.25,4.521
1833-04-01,4,1833,8.159658333333331,0,23.33333333333333,0.0,0.0,0.0,0.0,0.0,23.33333333333333,7.869
1833-05-01,5,1833,8.159808333333329,0,23.41666666666667,0.0,0.0,0.0,0.0,0.0,23.41666666666667,10.581
1833-06-01,6,1833,8.15223333333333,0,23.5,0.0,0.0,0.0,0.0,0.0,23.5,13.049000000000001
1833-07-01,7,1833,8.148949999999996,0,23.58333333333333,0.0,0.0,0.0,0.0,0.0,23.58333333333333,13.802999999999999
1833-08-01,8,1833,8.149716666666661,0,23.66666666666667,0.0,0.0,0.0,0.0,0.0,23.66666666666667,13.222000000000001
1833-09-01,9,1833,8.158366666666662,0,23.75,0.0,0.0,0.0,0.0,0.0,23.75,11.236
1833-10-01,10,1833,8.16051666666666,0,23.83333333333333,0.0,0.0,0.0,0.0,0.0,23.83333333333333,7.899999999999999
1833-11-01,11,1833,8.177916666666661,0,23.91666666666667,0.0,0.0,0.0,0.0,0.0,23.91666666666667,6.596
1833-12-01,12,1833,8.182808333333329,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,2.5580000000000003
1834-01-01,1,1834,8.163499999999994,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.3340000000000001
1834-02-01,2,1834,8.160583333333326,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,2.329
1834-03-01,3,1834,8.163741666666661,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,5.7360000000000015
1834-04-01,4,1834,8.161324999999994,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,8.084999999999999
1834-05-01,5,1834,8.162174999999996,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,11.234000000000002
1834-06-01,6,1834,8.156941666666661,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,12.799000000000001
1834-07-01,7,1834,8.151666666666662,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,14.197
1834-08-01,8,1834,8.151458333333329,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,13.412
1834-09-01,9,1834,8.151816666666663,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,11.571
1834-10-01,10,1834,8.15531666666666,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,8.616999999999999
1834-11-01,11,1834,8.159299999999995,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,6.355
1834-12-01,12,1834,8.142766666666661,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,3.092
1835-01-01,1,1835,8.137249999999996,0,24.08333333333333,0.0,0.0,0.0,0.0,0.0,24.08333333333333,2.551
1835-02-01,2,1835,8.136208333333329,0,24.16666666666667,0.0,0.0,0.0,0.0,0.0,24.16666666666667,2.967
1835-03-01,3,1835,8.129058333333326,0,24.25,0.0,0.0,0.0,0.0,0.0,24.25,4.507
1835-04-01,4,1835,8.118899999999995,0,24.33333333333333,0.0,0.0,0.0,0.0,0.0,24.33333333333333,7.768999999999999
1835-05-01,5,1835,8.114066666666663,0,24.41666666666667,0.0,0.0,0.0,0.0,0.0,24.41666666666667,10.171
1835-06-01,6,1835,8.099416666666661,0,24.5,0.0,0.0,0.0,0.0,0.0,24.5,12.007
1835-07-01,7,1835,8.092099999999995,0,24.58333333333333,0.0,0.0,0.0,0.0,0.0,24.58333333333333,13.129000000000001
1835-08-01,8,1835,8.084208333333331,0,24.66666666666667,0.0,0.0,0.0,0.0,0.0,24.66666666666667,12.322000000000001
1835-09-01,9,1835,8.074158333333326,0,24.75,0.0,0.0,0.0,0.0,0.0,24.75,9.942
1835-10-01,10,1835,8.072958333333329,0,24.83333333333333,0.0,0.0,0.0,0.0,0.0,24.83333333333333,7.834999999999999
1835-11-01,11,1835,8.058408333333329,0,24.91666666666667,0.0,0.0,0.0,0.0,0.0,24.91666666666667,4.312
1835-12-01,12,1835,8.043083333333326,0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,1.198
1836-01-01,1,1836,8.041224999999994,0,25.33333333333333,0.0,0.0,0.0,0.0,0.0,25.33333333333333,1.67
1836-02-01,2,1836,8.048208333333326,0,25.66666666666667,0.0,0.0,0.0,0.0,0.0,25.66666666666667,2.371
1836-03-01,3,1836,8.052874999999991,0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,5.4479999999999995
1836-04-01,4,1836,8.043808333333327,0,26.33333333333333,0.0,0.0,0.0,0.0,0.0,26.33333333333333,7.314999999999999
1836-05-01,5,1836,8.031099999999991,0,26.66666666666667,0.0,0.0,0.0,0.0,0.0,26.66666666666667,10.279000000000002
1836-06-01,6,1836,8.027174999999994,0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,12.549000000000001
1836-07-01,7,1836,8.020208333333327,0,27.33333333333333,0.0,0.0,0.0,0.0,0.0,27.33333333333333,13.645999999999999
1836-08-01,8,1836,8.017883333333327,0,27.66666666666667,0.0,0.0,0.0,0.0,0.0,27.66666666666667,12.83
1836-09-01,9,1836,8.014833333333327,0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,10.812000000000001
1836-10-01,10,1836,8.017308333333327,0,28.33333333333333,0.0,0.0,0.0,0.0,0.0,28.33333333333333,8.756
1836-11-01,11,1836,7.993808333333327,0,28.66666666666667,0.0,0.0,0.0,0.0,0.0,28.66666666666667,3.8139999999999996
1836-12-01,12,1836,7.977008333333327,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,2.86
1837-01-01,1,1837,7.963233333333329,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,1.94
1837-02-01,2,1837,7.948266666666663,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,2.619
1837-03-01,3,1837,7.929299999999996,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,3.865
1837-04-01,4,1837,7.9053583333333295,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,6.555999999999999
1837-05-01,5,1837,7.890074999999998,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,9.973
1837-06-01,6,1837,7.877999999999997,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,12.099
1837-07-01,7,1837,7.868349999999998,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,13.526
1837-08-01,8,1837,7.862716666666663,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,13.017999999999999
1837-09-01,9,1837,7.862066666666663,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,10.805
1837-10-01,10,1837,7.854924999999996,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,7.653
1837-11-01,11,1837,7.837341666666663,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,4.1690000000000005
1837-12-01,12,1837,7.833699999999998,0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,2.285
1838-02-01,2,1838,7.841766666666663,0,29.08333333333333,0.0,0.0,0.0,0.0,0.0,29.08333333333333,1.5630000000000002
1838-03-01,3,1838,7.857349999999998,0,29.16666666666667,0.0,0.0,0.0,0.0,0.0,29.16666666666667,3.7230000000000003
1838-04-01,4,1838,7.871133333333329,0,29.25,0.0,0.0,0.0,0.0,0.0,29.25,7.382999999999999
1838-05-01,5,1838,7.881533333333329,0,29.33333333333333,0.0,0.0,0.0,0.0,0.0,29.33333333333333,9.985
1838-06-01,6,1838,7.89370833333333,0,29.41666666666667,0.0,0.0,0.0,0.0,0.0,29.41666666666667,12.742
1838-07-01,7,1838,7.895733333333329,0,29.5,0.0,0.0,0.0,0.0,0.0,29.5,14.367
1838-08-01,8,1838,7.888933333333329,0,29.58333333333333,0.0,0.0,0.0,0.0,0.0,29.58333333333333,13.568
1838-09-01,9,1838,7.867858333333329,0,29.66666666666667,0.0,0.0,0.0,0.0,0.0,29.66666666666667,11.106
1838-10-01,10,1838,7.854908333333326,0,29.75,0.0,0.0,0.0,0.0,0.0,29.75,8.526
1838-11-01,11,1838,7.825774999999995,0,29.83333333333333,0.0,0.0,0.0,0.0,0.0,29.83333333333333,5.16
1838-12-01,12,1838,7.797908333333329,0,29.91666666666667,0.0,0.0,0.0,0.0,0.0,29.91666666666667,2.613
1839-01-01,1,1839,7.791266666666663,0,30.08333333333333,0.0,0.0,0.0,0.0,0.0,30.08333333333333,2.156
1839-02-01,2,1839,7.8033499999999965,0,30.16666666666667,0.0,0.0,0.0,0.0,0.0,30.16666666666667,3.4819999999999998
1839-03-01,3,1839,7.811333333333327,0,30.25,0.0,0.0,0.0,0.0,0.0,30.25,2.673
1839-04-01,4,1839,7.834924999999995,0,30.33333333333333,0.0,0.0,0.0,0.0,0.0,30.33333333333333,7.891999999999999
1839-05-01,5,1839,7.855541666666661,0,30.41666666666667,0.0,0.0,0.0,0.0,0.0,30.41666666666667,10.289000000000001
1839-06-01,6,1839,7.865641666666661,0,30.5,0.0,0.0,0.0,0.0,0.0,30.5,12.548
1839-07-01,7,1839,7.878566666666662,0,30.58333333333333,0.0,0.0,0.0,0.0,0.0,30.58333333333333,14.411
1839-08-01,8,1839,7.877274999999994,0,30.66666666666667,0.0,0.0,0.0,0.0,0.0,30.66666666666667,14.07
1839-09-01,9,1839,7.856058333333326,0,30.75,0.0,0.0,0.0,0.0,0.0,30.75,10.853
1839-10-01,10,1839,7.836233333333326,0,30.83333333333333,0.0,0.0,0.0,0.0,0.0,30.83333333333333,8.219
1839-11-01,11,1839,7.7955166666666615,0,30.91666666666667,0.0,0.0,0.0,0.0,0.0,30.91666666666667,3.92
1839-12-01,12,1839,7.762774999999991,0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0739999999999998
1840-01-01,1,1840,7.763683333333327,0,31.16666666666667,0.0,0.0,0.0,0.0,0.0,31.16666666666667,2.5610000000000004
1840-02-01,2,1840,7.756558333333326,0,31.33333333333333,0.0,0.0,0.0,0.0,0.0,31.33333333333333,2.1020000000000003
1840-03-01,3,1840,7.756183333333325,0,31.5,0.0,0.0,0.0,0.0,0.0,31.5,4.04
1840-04-01,4,1840,7.785258333333327,0,31.66666666666667,0.0,0.0,0.0,0.0,0.0,31.66666666666667,7.943
1840-05-01,5,1840,7.804691666666659,0,31.83333333333333,0.0,0.0,0.0,0.0,0.0,31.83333333333333,11.173
1840-06-01,6,1840,7.831433333333325,0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,13.411
1840-07-01,7,1840,7.847158333333327,0,32.166666666666664,0.0,0.0,0.0,0.0,0.0,32.166666666666664,14.714
1840-08-01,8,1840,7.831691666666659,0,32.333333333333336,0.0,0.0,0.0,0.0,0.0,32.333333333333336,13.085999999999999
1840-09-01,9,1840,7.811891666666659,0,32.5,0.0,0.0,0.0,0.0,0.0,32.5,11.01
1840-10-01,10,1840,7.786599999999992,0,32.666666666666664,0.0,0.0,0.0,0.0,0.0,32.666666666666664,7.505
1840-11-01,11,1840,7.754166666666659,0,32.833333333333336,0.0,0.0,0.0,0.0,0.0,32.833333333333336,4.101
1840-12-01,12,1840,7.707633333333327,0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,1.909
1841-01-01,1,1841,7.675699999999992,0,33.083333333333336,0.0,0.0,0.0,0.0,0.0,33.083333333333336,0.6490000000000002
1841-02-01,2,1841,7.6780833333333245,0,33.166666666666664,0.0,0.0,0.0,0.0,0.0,33.166666666666664,2.468
1841-03-01,3,1841,7.684983333333324,0,33.25,0.0,0.0,0.0,0.0,0.0,33.25,3.307
1841-04-01,4,1841,7.703416666666657,0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,33.333333333333336,6.77
